"en","unit/lung_cancer_number_of_new_male_cases","",
"en","unit/malaria_cases_per_100000_reported","reported",
"en","unit/malaria_deaths_in_children_1_59_months_per_1000_births","1-59 months, per 1 000 births",
"en","unit/malaria_deaths_in_children_1_59_months_total_deaths","1-59 months",
"en","unit/malaria_deaths_per_100000_reported","reported",
"en","unit/malaria_number_of_cases_reported","reported",
"en","unit/malaria_number_of_deaths_reported","reported",
"en","unit/male_agriculture_workers_percent_of_male_labour_force","% of male labour force",
"en","unit/male_family_workers_percent_of_male_labour_force","% of male labour force",
"en","unit/male_industry_workers_percent_of_male_labour_force","% of male labour force",
"en","unit/male_long_term_unemployment_rate_percent","%",
"en","unit/male_population_with_projections","with projections",
"en","unit/male_salaried_workers_percent_of_male_labour_force","% of male labour force",
"en","unit/male_self_employed_percent_of_male_labour_force","% of male labour force",
"en","unit/male_service_workers_percent_of_male_labour_force","% of male labour force",
"en","unit/males_aged_15_24_employment_rate_percent","%",
"en","unit/males_aged_15_24_unemployment_rate_percent","%",
"en","unit/males_aged_15_64_labour_force_participation_rate_percent","%",
"en","unit/males_aged_15plus_employment_rate_percent","%",
"en","unit/males_aged_15plus_labour_force_participation_rate_percent","%",
"en","unit/males_aged_15plus_unemployment_rate_percent","%",
"en","unit/males_aged_25_54_labour_force_participation_rate_percent","%",
"en","unit/males_aged_25_54_unemployment_rate_percent","%",
"en","unit/males_aged_55plus_unemployment_rate_percent","%",
"en","unit/males_aged_65plus_labour_force_participation_rate_percent","%",
"en","unit/malnutrition_weight_for_age_percent_of_children_under_5","%, age 5-",
"en","unit/market_value_of_listed_companies_percent_of_gdp","% of GDP",
"en","unit/maternal_deaths_lifetime_risk_per_1000","per 1 000",
"en","unit/maternal_deaths_total_number","total number",
"en","unit/maternal_mortality_ratio_per_100000_live_births","per 100 000 live births",
"en","unit/maternal_mortality_ratio_who","deaths per 100 000 live births",
"en","unit/math_achievement_4th_grade","TIMSS test score",
"en","unit/math_achievement_8th_grade","TIMSS test score",
"en","unit/mcv_immunized_percent_of_one_year_olds","% of one-year-olds",
"en","unit/mean_years_in_school_men_25_to_34_years","",
"en","unit/mean_years_in_school_men_25_years_and_older","",
"en","unit/mean_years_in_school_women_25_to_34_years","",
"en","unit/mean_years_in_school_women_25_years_and_older","",
"en","unit/mean_years_in_school_women_of_reproductive_age_15_to_44","",
"en","unit/mean_years_in_school_women_percent_men_25_to_34_years","%",
"en","unit/measles_deaths_in_children_1_59_months_per_1000_births","1-59 months, per 1 000 births",
"en","unit/measles_deaths_in_children_1_59_months_total_deaths","1-59 months",
"en","unit/median_age_years","years",
"en","unit/medical_doctors_per_1000_people","per 1 000 people",
"en","unit/meningitis_deaths_in_children_1_59_months_per_1000_births","1-59 months, per 1 000 births",
"en","unit/meningitis_deaths_in_children_1_59_months_total_deaths","1-59 months",
"en","unit/merchandise_trade_percent_of_gdp","% of GDP",
"en","unit/military_expenditure_percent_of_gdp","% of GDP",
"en","unit/motorcycle_deaths_per_100000_people","per 100 000 people",
"en","unit/mountainchart_hardcoded_income_per_day","$/day",
"en","unit/multisector_cross_cutting_aid_given_percent_of_aid","% of aid",
"en","unit/municipal_water_withdrawal_cu_meters_per_person","cu meters per person",
"en","unit/municipal_water_withdrawal_percent_of_total","%",
"en","unit/murder_per_100000_people","per 100 000 people",
"en","unit/murder_total_deaths","total deaths",
"en","unit/murdered_15_29_per_100000_people","per 100 000 people",
"en","unit/murdered_30_44_per_100000_people","per 100 000 people",
"en","unit/murdered_45_59_per_100000_people","per 100 000 people",
"en","unit/murdered_60plus_per_100000_people","per 100 000 people",
"en","unit/murdered_children_0_14_per_100000_people","per 100 000 people",
"en","unit/murdered_men_per_100000_people","per 100 000 people",
"en","unit/murdered_women_per_100000_people","per 100 000 people",
"en","unit/name","",
"en","unit/name_long","",
"en","unit/name_short","",
"en","unit/natural_gas_production_per_person","tons in oil eqv",
"en","unit/natural_gas_production_total","tons in oil eqv",
"en","unit/natural_gas_proved_reserves_total","tons in oil eqv",
"en","unit/natural_gas_proven_reserves_per_person","tons in oil eqv",
"en","unit/ncd_deaths_in_children_1_59_months_per_1000_births","1-59 months, per 1 000 births",
"en","unit/ncd_deaths_in_children_1_59_months_total_deaths","1-59 months",
"en","unit/net_barter_terms_of_trade_2000_100","2000 = 100",
"en","unit/new_births_total_number_estimated","total number, estimated",
"en","unit/newborn_deaths","",
"en","unit/newborn_mortality_rate_per_1000","",
"en","unit/newly_hiv_infected_number_all_ages","total, all ages",
"en","unit/newly_hiv_infected_percent_age_15_49","%, age 15-49",
"en","unit/nuclear_power_generation_per_person","tons in oil eqv",
"en","unit/nuclear_power_generation_total","tons in oil eqv",
"en","unit/number","",
"en","unit/number_of_child_deaths","",
"en","unit/number_of_people_in_poverty","millions",
"en","unit/oil_consumption_per_cap","tons",
"en","unit/oil_consumption_total","tons",
"en","unit/oil_production_per_person","tons",
"en","unit/oil_production_total","tons",
"en","unit/oil_proved_reserves_total","tons",
"en","unit/oil_proven_reserves_per_person","tons",
"en","unit/old_version_of_income_per_person_version_3","",
"en","unit/old_version_of_income_per_person_version_8","",
"en","unit/other_deaths_in_newborn_per_1000_births","per 1 000 births",
"en","unit/other_deaths_in_newborn_total_deaths","",
"en","unit/other_infections_deaths_in_children_1_59_months_per_1000_birt","1-59 months, per 1 000 births",
"en","unit/other_infections_deaths_in_children_1_59_months_total_deaths","1-59 months",
"en","unit/other_social_services_aid_given_percent_of_aid","% of aid",
"en","unit/out_of_pocket_share_of_total_health_spending_percent","%",
"en","unit/pab_immunized_percent_of_newborns","% of newborns",
"en","unit/pandg","",
"en","unit/patent_applications_total","total",
"en","unit/patents_granted_total","total",
"en","unit/patents_in_force_total","total",
"en","unit/people_living_with_hiv_number_all_ages","total, all ages",
"en","unit/personal_computers_per_100_people","",
"en","unit/personal_computers_total","total",
"en","unit/pertussis_deaths_in_children_1_59_months_per_1000_births","1-59 months, per 1 000 births",
"en","unit/pertussis_deaths_in_children_1_59_months_total_deaths","1-59 months",
"en","unit/pixels","px",
"en","unit/plane_crash_affected_annual_number","annual",
"en","unit/plane_crash_deaths_annual_number","annual",
"en","unit/planted_forest_area_ha","ha",
"en","unit/pneumonia_deaths_in_children_1_59_months_per_1000_births","1-59 months, per 1 000 births",
"en","unit/pneumonia_deaths_in_children_1_59_months_total_deaths","1-59 months",
"en","unit/pneumonia_deaths_in_newborn_per_1000_births","per 1 000 births",
"en","unit/pneumonia_deaths_in_newborn_total_deaths","",
"en","unit/poisonings_deaths_per_100000_people","per 100 000 people",
"en","unit/population","people",
"en","unit/population_aged_0_4_years_both_sexes_percent","both sexes %",
"en","unit/population_aged_0_4_years_female_percent","%",
"en","unit/population_aged_0_4_years_male_percent","%",
"en","unit/population_aged_0_4_years_total_number","total number",
"en","unit/population_aged_10_14_years_both_sexes_percent","both sexes %",
"en","unit/population_aged_10_14_years_female_percent","%",
"en","unit/population_aged_10_14_years_male_percent","%",
"en","unit/population_aged_10_14_years_total_number","total number",
"en","unit/population_aged_15_19_years_both_sexes_percent","both sexes %",
"en","unit/population_aged_15_19_years_female_percent","%",
"en","unit/population_aged_15_19_years_male_percent","%",
"en","unit/population_aged_15_19_years_total_number","total number",
"en","unit/population_aged_20_39_years_both_sexes_percent","both sexes %",
"en","unit/population_aged_20_39_years_female_percent","%",
"en","unit/population_aged_20_39_years_male_percent","%",
"en","unit/population_aged_20_39_years_total_number","total number",
"en","unit/population_aged_40_59_years_both_sexes_percent","both sexes %",
"en","unit/population_aged_40_59_years_female_percent","%",
"en","unit/population_aged_40_59_years_male_percent","%",
"en","unit/population_aged_40_59_years_total_number","total number",
"en","unit/population_aged_5_9_years_both_sexes_percent","both sexes %",
"en","unit/population_aged_5_9_years_female_percent","%",
"en","unit/population_aged_5_9_years_male_percent","%",
"en","unit/population_aged_5_9_years_total_number","total number",
"en","unit/population_aged_60plus_years_both_sexes_percent","both sexes %",
"en","unit/population_aged_60plus_years_female_percent","%",
"en","unit/population_aged_60plus_years_male_percent","%",
"en","unit/population_aged_60plus_years_total_number","total number",
"en","unit/population_density_per_square_km","per square km",
"en","unit/population_growth_annual_percent","annual %",
"en","unit/population_growth_annual_percent_with_projections","annual %, with projections",
"en","unit/population_in_urban_agglomerations_m_1_million_percent_of_total","% of total population",
"en","unit/population_policies_aid_given_percent_of_aid","% of aid",
"en","unit/population_total","people",
"en","unit/poverty_percent_people_below_2_a_day","% people below $2 a day",
"en","unit/prematurity_deaths_in_newborn_per_1000_births","per 1 000 births",
"en","unit/prematurity_deaths_in_newborn_total_deaths","",
"en","unit/present_value_of_debt_percent_of_gni","% of GNI",
"en","unit/primary_completion_rate_total_percent_of_relevant_age_group","% of relevant age group",
"en","unit/primary_forest_area_ha","ha",
"en","unit/primary_school_completion_percent_of_boys","%",
"en","unit/primary_school_completion_percent_of_girls","%",
"en","unit/private_share_of_total_health_spending_percent","%",
"en","unit/privately_owned_forest_land_percent","%",
"en","unit/privately_owned_other_wooded_land_percent","%",
"en","unit/production_sector_aid_given_percent_of_aid","% of aid",
"en","unit/prostate_cancer_deaths_per_100000_men","per 100 000 men",
"en","unit/prostate_cancer_new_cases_per_100000_men","per 100 000 men",
"en","unit/prostate_cancer_number_of_male_deaths","",
"en","unit/prostate_cancer_number_of_new_male_cases","",
"en","unit/pump_price_for_gasoline_us_per_liter","$/liter",
"en","unit/ratio_of_girls_to_boys_in_primary_and_secondary_education_perc","primary and secondary education, %",
"en","unit/ratio_of_young_literate_females_to_males_percent_ages_15_24","%, ages 15-24",
"en","unit/renewable_water_cu_meters_per_person","cu meters per person",
"en","unit/residential_electricity_use_per_person","kWh",
"en","unit/residential_electricity_use_total","kWh",
"en","unit/residential_energy_use_percent","%",
"en","unit/roads_paved_percent_of_total_roads","% of total roads",
"en","unit/rural_poverty_percent_rural_people_below_national_rural","%",
"en","unit/salaried_workers_percent_of_labour_force","% of labour force",
"en","unit/self_employed_percent_of_labour_force","% of labour force",
"en","unit/sepsis_deaths_in_newborn_per_1000_births","per 1 000 births",
"en","unit/sepsis_deaths_in_newborn_total_deaths","",
"en","unit/service_workers_percent_of_labour_force","% of labour force",
"en","unit/services_percent_of_gdp","% of GDP",
"en","unit/sex_ratio_0_14_years","",
"en","unit/sex_ratio_15_24_years","",
"en","unit/sex_ratio_15_49_years","",
"en","unit/sex_ratio_above_50_years","",
"en","unit/sex_ratio_all_age_groups","all age groups",
"en","unit/size/_default","",
"en","unit/smoking_adults_percent_of_population_over_age_15","%, age 15+",
"en","unit/smoking_men_percent_of_men_over_age_15","% of men, 15+",
"en","unit/smoking_women_percent_of_women_over_age_15","% of wome, 15+",
"en","unit/stillbirths_per_1000_births","per 1 000 births",
"en","unit/stomach_cancer_deaths_per_100000_men","per 100 000 men",
"en","unit/stomach_cancer_deaths_per_100000_women","per 100 000 women",
"en","unit/stomach_cancer_new_cases_per_100000_men","per 100 000 men",
"en","unit/stomach_cancer_new_cases_per_100000_women","per 100 000 women",
"en","unit/stomach_cancer_number_of_female_deaths","",
"en","unit/stomach_cancer_number_of_male_deaths","",
"en","unit/stomach_cancer_number_of_new_female_cases","",
"en","unit/stomach_cancer_number_of_new_male_cases","",
"en","unit/storm_affected_annual_number","annual",
"en","unit/storm_deaths_annual_number","annual",
"en","unit/subsistence_incomes_per_person","",
"en","unit/sugar_per_person_g_per_day","grams/day",
"en","unit/suicide_age_0_14_per_100000_people","per 100 000 people",
"en","unit/suicide_age_15_29_per_100000_people","per 100 000 people",
"en","unit/suicide_age_30_44_per_100000_people","per 100 000 people",
"en","unit/suicide_age_45_59_per_100000_people","per 100 000 people",
"en","unit/suicide_age_60plus_per_100000_people","per 100 000 people",
"en","unit/suicide_men_per_100000_people","per 100 000 people",
"en","unit/suicide_per_100000_people","per 100 000 people",
"en","unit/suicide_total_deaths","total deaths",
"en","unit/suicide_women_per_100000_people","per 100 000 people",
"en","unit/sulfur_emissions_per_person_kg","kg",
"en","unit/surface_area_sq_km","sq. km",
"en","unit/surviving_kids_per_woman","",
"en","unit/tax_revenue_percent_of_gdp","% of GDP",
"en","unit/tb_programme_dots_population_coverage_percent","(DOTS) % of population",
"en","unit/tb_with_hivplus_deaths_per_100000_estimated","per 100 000",
